0.062066378027315725, 0.03318311953463308
0.12384633704085968, 0.07321650702416697
0.18358441733648911, 0.11317952722744963
0.24654268849002375, 0.14946863896311371
0.3099323819845357, 0.18604723790302963
0.3734072761430171, 0.22270995364750729
0.43956800775793736, 0.2609643465906772
0.5028080795796902, 0.2975558900239132
0.5662315027378243, 0.3342777163452565
0.6295334197594116, 0.3709786810220665
0.6927131117300224, 0.40763246922420865
0.7559211094591756, 0.44432870598239893
0.8193821564210151, 0.4812059324876346
0.8853576028045206, 0.5195831773661828
0.9514387487407022, 0.5580504286933035
